tgos_id,company_id,company_name,store_name,store_address,store_status,store_create_date,store_update_date,longitude,latitude
240,16740494,全聯實業股份有限公司,林口仁愛分公司,新北市林口區仁愛路2段196之1、196之2、198、198之1、198之2、198之3,1,1080412,1121011,121.385926,25.076488
241,16740494,全聯實業股份有限公司,台東分公司,臺東縣臺東市中興路三段592號1樓,1,0931116,1140721,121.106364,22.772587
243,16740494,全聯實業股份有限公司,台北縣泰山分公司,新北市泰山區明志路３段８７號１樓,1,0930517,0990416,121.42513,25.041205
245,16740494,全聯實業股份有限公司,台南永成分公司,臺南市南區永成路3段523號,1,0930603,1070323,120.195124,22.974019
246,16740494,全聯實業股份有限公司,善化中正分公司,臺南市善化區中正路419號1樓,1,0930607,1120104,120.293829,23.128851
247,16740494,全聯實業股份有限公司,萬華西園分公司,臺北市萬華區西園路2段217號1樓,1,0930609,1121005,121.494153,25.027066
249,16740494,全聯實業股份有限公司,太平東平分公司,臺中市太平區永平里東平路499號1樓,1,0930707,1120110,120.719081,24.133497
250,16740494,全聯實業股份有限公司,東港長春一分公司,屏東縣東港鎮新街里長春一路80號1樓,1,0930712,1121016,120.458884,22.471902
252,16740494,全聯實業股份有限公司,板橋大觀分公司,新北市板橋區大觀路三段236號地下一層,1,0930813,1140901,121.429799,24.992229
253,16740494,全聯實業股份有限公司,台北縣三重分公司,新北市三重區光明里重安街70號2樓,1,0970625,1050506,121.491359,25.057122
254,16740494,全聯實業股份有限公司,宜蘭復興分公司,宜蘭縣宜蘭市復興路2段36號1樓,1,0930909,1031210,121.748845,24.748875
255,16740494,全聯實業股份有限公司,松山中崙分公司,臺北市松山區吉仁里八德路３段１０６巷１號１樓,1,0930921,1100312,121.553731,25.047663
256,16740494,全聯實業股份有限公司,鵬程分公司,臺北市松山區健康路399號1樓,1,0930921,1011119,121.568859,25.054601
258,16740494,全聯實業股份有限公司,中和南華分公司,新北市中和區南山里南華路27號地下1層,1,0931223,1130711,121.502944,24.995975
260,16740494,全聯實業股份有限公司,基隆信義分公司,基隆市信義區義六路5之1號底層,1,0940105,1131105,121.750883,25.128852
261,16740494,全聯實業股份有限公司,中正華山分公司,臺北市中正區忠孝東路一段86號1樓,1,0940214,1110107,121.524461,25.044333
263,16740494,全聯實業股份有限公司,潭子潭陽分公司,臺中市潭子區潭子街1段31巷64號1樓,1,0940510,1120208,120.706436,24.212008
264,16740494,全聯實業股份有限公司,基隆中正分公司,基隆市中正區中正路389號、389-1~389-7號,1,0940518,1030123,121.765199,25.15049
265,16740494,全聯實業股份有限公司,台南金華分公司,臺南市南區金華路2段85號1樓,1,0940526,1080327,120.191123,22.979285
267,16740494,全聯實業股份有限公司,花蓮建國分公司,花蓮縣吉安鄉建國路１段１１９之３號１樓,1,0940614,       ,121.59225,23.985301
269,16740494,全聯實業股份有限公司,埔里北門分公司,南投縣埔里鎮自強路８０號１樓,1,0940704,1120707,120.9722,23.967044
270,16740494,全聯實業股份有限公司,冬山香和分公司,宜蘭縣冬山鄉冬山路1段837號1樓,1,0940708,1101103,121.79594,24.631447
271,16740494,全聯實業股份有限公司,土城裕民分公司,新北市土城區裕民路１１６號地下一樓,1,0940708,       ,121.451029,24.986515
272,16740494,全聯實業股份有限公司,台北縣金城分公司,新北市土城區金城路3段12號地下1層之1,1,0940708,1070628,121.464941,24.986052
273,16740494,全聯實業股份有限公司,大武崙分公司,基隆市安樂區基金一路１３５巷２１弄２－２號１樓,1,0940812,0991220,121.709526,25.140426
275,16740494,全聯實業股份有限公司,萬華龍山分公司,臺北市萬華區廣州街263號1樓,1,0940812,1101012,121.496519,25.036892
276,16740494,全聯實業股份有限公司,基隆光華分公司,基隆市仁愛區成功一路133巷1號地下1層,1,0940818,1071005,121.736345,25.128219
277,16740494,全聯實業股份有限公司,平鎮南豐分公司,桃園市平鎮區湧光里南豐路55號1樓,1,0940823,1110309,121.209489,24.900172
278,16740494,全聯實業股份有限公司,台中十甲分公司,臺中市東區十甲路４５２號１樓,1,0940829,0950206,120.709473,24.144072
280,16740494,全聯實業股份有限公司,三興分公司,臺北市信義區吳興街156巷6號1、2樓,1,0940915,0950809,121.561176,25.029014
282,16740494,全聯實業股份有限公司,高雄右昌分公司,高雄市楠梓區德民路838號1樓,1,0940930,1060406,120.290604,22.72186
283,16740494,全聯實業股份有限公司,三重中正分公司,新北市三重區中正北路592、594號1樓,1,0941006,1120710,121.469773,25.072165
284,16740494,全聯實業股份有限公司,虎山分公司,南投縣草屯鎮山腳里虎山路500-1、2、3、4號1樓,1,0941006,1010417,120.687383,23.968965
285,16740494,全聯實業股份有限公司,白河富民分公司,臺南市白河區白河里富民路142號1樓,1,0941019,1111007,120.414176,23.345155
288,16740494,全聯實業股份有限公司,嘉義忠孝分公司,嘉義市忠孝路４３６號１樓,1,0941214,1110314,120.453056,23.492045
289,16740494,全聯實業股份有限公司,三重永福分公司,新北市三重區三和路四段380號地下1樓、地下1樓之1,1,0941215,1130515,121.482294,25.078679
291,16740494,全聯實業股份有限公司,台南崇明分公司,臺南市東區崇明路385號1樓,1,0950106,1141209,120.223066,22.974668
293,16740494,全聯實業股份有限公司,永康復國分公司,臺南市永康區復國里復國一路5號,1,0950306,1120504,120.245966,23.002299
294,16740494,全聯實業股份有限公司,鳳山保泰分公司,高雄市鳳山區保泰路376號,1,0950314,1141208,120.335243,22.60322
295,16740494,全聯實業股份有限公司,五股德音分公司,新北市五股區德音里成泰路一段235之13號1樓,1,0950314,1130704,121.436291,25.079913
296,16740494,全聯實業股份有限公司,羅東中正分公司,宜蘭縣羅東鎮中正南路88、90號1樓,1,0950320,1030926,121.770339,24.67236
297,16740494,全聯實業股份有限公司,大雅雅環分公司,臺中市大雅區大雅村雅環路二段87號1樓,1,0950320,1091203,120.652816,24.226227
299,16740494,全聯實業股份有限公司,士林社子分公司,臺北市士林區社正路59號61及61之1號1樓,1,0961105,1100310,121.510093,25.088998
300,16740494,全聯實業股份有限公司,台中崇德分公司,臺中市北區崇德路1段230號1樓,1,0950410,0950801,120.685266,24.160487
302,16740494,全聯實業股份有限公司,板橋光武分公司,新北市板橋區光武街61號地下1樓,1,0970709,1140409,121.467456,25.025693
305,16740494,全聯實業股份有限公司,鴻金寶分公司,新北市新莊區民安路188巷5號地下1樓之2,1,0950522,1080201,121.424806,25.023237
307,16740494,全聯實業股份有限公司,三重天台分公司,新北市三重區重新路2段78號地下1層之21,1,0950607,1000323,121.497293,25.061885
308,16740494,全聯實業股份有限公司,苗栗中華分公司,苗栗縣苗栗市中華路132號,1,0950619,1010417,120.824933,24.573378
309,16740494,全聯實業股份有限公司,澎湖文光分公司,澎湖縣馬公市光榮里文光路85號1樓,1,0950627,1140429,119.571057,23.577033
312,16740494,全聯實業股份有限公司,中美分公司,桃園市中壢區中美路2段77號1樓,1,0950710,1050309,121.222087,24.959683
313,16740494,全聯實業股份有限公司,中山南京分公司,臺北市中山區吉林路26巷34號1樓,1,0950710,1100610,121.52882,25.051383
314,16740494,全聯實業股份有限公司,順興分公司,臺北市文山區興隆路4段143號地下,1,0950710,1080201,121.561634,24.985168
315,16740494,全聯實業股份有限公司,台南和緯分公司,臺南市北區和緯路2段172號1樓,1,0950717,1091006,120.207624,23.012094
316,16740494,全聯實業股份有限公司,汐止建成分公司,新北市汐止區建成路58號地下一層,1,0970916,0980818,121.66349,25.073136
318,16740494,全聯實業股份有限公司,北斗復興分公司,彰化縣北斗鎮光復里復興路353號1樓,1,0950810,1070627,120.526642,23.879027
319,16740494,全聯實業股份有限公司,台中復興分公司,臺中市南區福平里復興路二段160號1樓,1,0950828,1141016,120.66552,24.126512
320,16740494,全聯實業股份有限公司,左營富國分公司,高雄市左營區富國路71、71之1、73號及忠言路42巷6號,1,0950830,1111207,120.307154,22.666858
322,16740494,全聯實業股份有限公司,恆春西門分公司,屏東縣恆春鎮城北里西門路110號1樓,1,0951024,1140207,120.7437,22.008063
324,16740494,全聯實業股份有限公司,台南中華東分公司,臺南市東區自強里中華東路2段237號1樓,1,0951106,1100706,120.231662,22.983466
325,16740494,全聯實業股份有限公司,大安敦南分公司,臺北市大安區忠孝東路4段126之1號房屋地下1層,1,0951110,1130603,121.547687,25.04107
326,16740494,全聯實業股份有限公司,基隆百福分公司,基隆市七堵區百六街116號地下1樓,1,0951116,1140902,121.698012,25.085498
328,16740494,全聯實業股份有限公司,苓雅林森二分公司,高雄市苓雅區日中里林森二路36號1樓,1,0951212,1141210,120.308218,22.616679
329,16740494,全聯實業股份有限公司,信義林口分公司,臺北市信義區大道里林口街176號1樓及地下1層,1,0970606,0980105,121.580842,25.040634
330,16740494,全聯實業股份有限公司,左營高鐵分公司,高雄市左營區華夏路1255號,1,0960112,1111007,120.310224,22.685241
331,16740494,全聯實業股份有限公司,三星中山分公司,宜蘭縣三星鄉中山路二段39號1樓,1,0960226,1141009,121.652287,24.667735
332,16740494,全聯實業股份有限公司,北港民享分公司,雲林縣北港鎮民享路9號1樓,1,0960305,1140509,120.301903,23.574904
334,16740494,全聯實業股份有限公司,太平宜昌分公司,臺中市太平區宜昌里宜昌路568號1樓,1,0960409,0960530,120.715819,24.147922
335,16740494,全聯實業股份有限公司,神岡昌平分公司,臺中市神岡區昌平路五段313巷1號1樓,1,0960409,1081113,120.682913,24.244205
336,16740494,全聯實業股份有限公司,台中黎明分公司,臺中市南屯區南屯里黎明路1段1040號1樓,1,0960418,1030401,120.638091,24.13905
337,16740494,全聯實業股份有限公司,永康大灣分公司,臺南市永康區崑山里崑山街1號1樓,1,0960426,1090214,120.25778,23.00034
338,16740494,全聯實業股份有限公司,高雄大社分公司,高雄市大社區中山路347號1樓,1,0960426,1061101,120.351127,22.731666
339,16740494,全聯實業股份有限公司,屏東大連分公司,屏東縣屏東市大連里大連路21號1樓,1,0960430,1101208,120.505424,22.682891
340,16740494,全聯實業股份有限公司,阿蓮民族分公司,高雄市阿蓮區南蓮村民族路38巷13號1樓,1,0960507,1110905,120.330569,22.880161
341,16740494,全聯實業股份有限公司,頭城開蘭分公司,宜蘭縣頭城鎮開蘭路149號地下1層,1,0960509,1140407,121.823963,24.858936
343,16740494,全聯實業股份有限公司,士林延平分公司,臺北市士林區延平北路5段238、240號,1,0960510,1140502,121.50953,25.086528
344,16740494,全聯實業股份有限公司,中和秀朗分公司,新北市中和區秀朗路3段175巷2號地下1層,1,0960510,1110406,121.524606,24.991219
345,16740494,全聯實業股份有限公司,士林大南分公司,臺北市士林區福中里福港街104號1樓,1,0960528,1090309,121.518092,25.088799
347,16740494,全聯實業股份有限公司,三民明誠一分公司,高雄市三民區明誠一路360號1樓,1,0960621,1140708,120.324085,22.660138
349,16740494,全聯實業股份有限公司,左營海總分公司,高雄市楠梓區軍校路800號1樓,1,0960625,       ,120.292989,22.710625
350,16740494,全聯實業股份有限公司,台南湖美分公司,臺南市北區賢北里和緯路5段30號1樓,1,0960703,0970619,120.185491,23.006717
351,16740494,全聯實業股份有限公司,高樹信義分公司,屏東縣高樹鄉長榮村信義路21號,1,0960720,1090615,120.600554,22.822842
353,16740494,全聯實業股份有限公司,五結新生分公司,宜蘭縣五結鄉五結路2段448號1樓,1,0960810,1101210,121.79677,24.684799
354,16740494,全聯實業股份有限公司,斗六上海分公司,雲林縣斗六市公誠里杭州街18號1樓,1,0960810,1100310,120.541859,23.715014
355,16740494,全聯實業股份有限公司,燕巢中民分公司,高雄市燕巢區中民路709-3號1樓,1,0960829,1090804,120.358372,22.792773
356,16740494,全聯實業股份有限公司,彰化自強南分公司,彰化縣彰化市西興里自強南路589號1樓,1,0960919,       ,120.530445,24.078823
357,16740494,全聯實業股份有限公司,林園東林西分公司,高雄市林園區東林西路394號1樓,1,0960921,1120605,120.385749,22.503892
358,16740494,全聯實業股份有限公司,板橋溪洲分公司,新北市板橋區金門街295號地下1層,1,0960929,1050108,121.430244,24.986611
361,16740494,全聯實業股份有限公司,台中東山分公司,臺中市北屯區水景里東山路1段173之1號1樓,1,0961017,1120208,120.707978,24.170541
362,16740494,全聯實業股份有限公司,高雄復興分公司,高雄市新興區復興二路260號1、2樓,1,0961022,1080411,120.309482,22.622741
363,16740494,全聯實業股份有限公司,台中陝西分公司,臺中市北區陝西路66號1樓,1,0961026,1080506,120.668539,24.168965
364,16740494,全聯實業股份有限公司,文山萬年分公司,臺北市文山區羅斯福路5段170巷41號1樓,1,0961105,1000922,121.536254,25.004683
365,16740494,全聯實業股份有限公司,內湖文湖分公司,臺北市內湖區西安里文湖街31號及地下一層,1,0961105,1140108,121.561235,25.086625
366,16740494,全聯實業股份有限公司,北市和平分公司,臺北市大安區和平東路1段63號地下1樓,1,0961105,1081112,121.524539,25.027107
